,Binance Coin,Bitcoin,Bitcoin Cash,Cardano,Chainlink,Dai,Dogecoin,Ethereum,Litecoin,Monero,OKB,Stellar,TRON,Tether,True USD,Wrapped Bitcoin,XRP
2019-04-22,8.074680686145653,24.911741467264335,231.29097897354734,15.229357798165138,6.302010876438599,97.65953190638128,4.306907742234585,9.678873493398847,121.55376598768358,43.550228310502284,10.32846715328467,100.0871839581517,38.97467572575664,100.69999999999999,100.1300390117035,31.65713189083808,90.76923076923077
2019-04-23,7.656792370168166,25.578696595217853,218.0721983570729,14.470037087643957,6.057923359048944,97.29945989197839,4.2342760006181415,9.612946486428616,117.2903837044055,43.70243531202435,10.41970802919708,97.9075850043592,37.67757875231625,100.8,100.1300390117035,29.917160243744572,89.7062937062937
2019-04-24,7.815185522191892,25.188396467719194,210.3926445097596,14.13234432949444,6.071835082837992,97.31946389277854,4.106011435635914,9.356000202852329,115.93241749565767,42.99847792998477,9.890510948905108,89.97384481255449,36.272390364422485,100.69999999999999,100.3300990297089,32.63273759629539,84.3916083916084
2019-04-25,7.484918949887103,23.840401789321973,199.75130002260912,13.357407768885421,5.59757177184773,97.50950190038007,3.864935867717509,8.619533552338718,112.17432496447182,38.603500761035,9.221411192214111,87.35832606800349,35.36133415688697,98.94,100.73021906571971,21.173337934260562,80.53146853146853
2019-04-26,7.6601624372325015,24.170208167764404,197.98025472906775,13.279328518446224,5.548248387504742,103.02060412082416,3.926750115901715,8.76829192704078,114.8744670772146,38.971334348046675,9.58029197080292,86.08544027898867,36.982705373687466,98.49,102.73081924577372,15.914348941886688,84.00000000000001
2019-04-27,7.471438681629765,24.148919909508738,197.0156002713091,13.560413820027328,5.600101176173011,98.97979595919185,3.9901097202905267,8.851686773464662,112.37959892625928,39.49771689497717,9.543795620437955,86.55623365300784,36.658431130327365,98.83,101.33039911973592,,82.57342657342657
2019-04-28,7.700603242004515,24.347348642100044,192.04160072349083,13.15440171774351,5.712659668648033,100.72014402880576,3.9360222531293463,8.83252849793485,109.64787620401073,38.990360223236934,9.981751824817517,83.97558849171753,37.07535515750464,99.3,102.43072921876563,20.189336151708805,83.44055944055945
2019-04-29,7.302935328413035,24.188079221874908,179.5689200391891,12.41850478235409,5.536866068040976,101.12022404480896,3.8108484005563277,8.73955451374606,107.02668561503236,38.63521055301877,9.616788321167883,84.61203138622494,35.85546633724522,100.0,102.03060918275482,22.523906906880583,82.68531468531468
2019-04-30,7.471438681629765,24.70841782062726,202.22322707061574,13.572125707593209,6.0933350196028835,101.12022404480896,3.858754442899088,9.165544404938327,117.85883467550924,39.94165398274987,9.829683698296837,86.2510897994769,37.73934527486102,100.6,101.5304591377413,,87.07692307692308
2019-05-01,7.377076803828396,24.88805193042018,204.43138141532896,13.294944368534065,6.040217528771975,100.22004400880175,3.923659403492505,9.041015613994556,115.9955787146692,41.59690512430239,9.805352798053528,87.61987794245859,36.87461395923409,100.1,101.63048914674403,,85.45454545454547
2019-05-02,7.966838540086947,25.40146376401342,203.38382696510666,13.15440171774351,5.836600480586822,98.85977195439088,3.9762015144490808,9.131172204723079,116.46928785725565,41.30517503805174,9.768856447688565,85.70183086312119,36.47313156269302,100.1,102.13063919175751,,84.78321678321679
2019-05-03,7.963468473022613,26.56820808741393,220.09194362800514,13.433535038063638,6.46768685974453,99.71994398879775,4.115283572863545,9.433760262355678,124.72761724301277,42.541856925418564,9.987834549878343,88.66608544027899,37.26065472513898,99.72,101.73051915574672,,86.01398601398603
2019-05-04,7.724193711454857,26.968575113610495,219.62468912502828,12.933827835252782,6.251422789932971,99.18983796759352,4.090557873589862,9.23372532667677,123.11700615821886,43.41070522577372,9.677615571776155,85.54489973844814,36.612106238418775,100.2,101.23036911073322,30.190816998273267,85.25874125874127
2019-05-05,7.768004583291208,26.75643138600415,222.1795161654985,12.79718914698419,6.406981155937777,99.72994598919783,4.01483541956421,9.210059221610534,119.84841307437235,42.402333840690005,9.701946472019465,85.14385353095031,37.15256331068561,100.29999999999998,101.23036911073322,19.671178251023328,84.16783216783217
2019-05-06,7.484918949887103,26.54414912309462,217.25073479538773,12.904548116338086,7.312507904388517,99.67993598719744,3.9020244166280325,9.752689202057825,118.36412442760145,42.795535261288684,9.914841849148418,85.17872711421099,37.01358863495985,100.0,101.1303391017305,,85.00699300699301
2019-05-07,6.935598018400565,26.87386314466826,214.3793805109654,12.322857700566075,6.8078917414948785,99.20984196839368,3.82939267501159,9.486727259408687,117.16406126638246,41.78082191780821,9.622871046228711,82.22319093286836,37.15256331068561,99.53999999999999,101.1303391017305,31.10977224948897,83.21678321678321
2019-05-08,6.969298689043911,27.701103618403582,216.2333257969704,12.482920163966428,7.50094852662198,99.46989397879577,3.82939267501159,9.65013608010413,117.73251223748619,43.296549974632164,9.811435523114355,79.60767218831735,38.69672637430512,100.2,101.1303391017305,31.631989791846486,83.97202797202799
2019-05-09,6.3323560138846755,28.501144994280796,213.4976260456704,11.969549092328714,8.145946629568737,99.38987797559513,3.8355740998300103,9.602240391279604,116.9429969998421,41.48909183155759,9.902676399026761,77.25370531822145,36.24150710315009,99.76,100.4301290387116,27.18557498596425,82.46153846153847
2019-05-10,6.598591311967107,29.361587762345458,215.82636219760346,12.301385906695298,8.492475022132288,99.13982796559311,3.9020244166280325,9.716626565766415,121.49060476867204,43.5882800608828,9.008515815085158,80.38360941586748,36.58122297714639,99.75,100.53015904771429,27.494246149914265,83.46853146853147
2019-05-11,7.10747143868163,33.20857459641203,265.94317582334764,14.803825883271521,8.551916023776402,98.16963392678537,4.1616442590017,10.859924831942479,138.76519816832464,49.98731608320649,8.534063260340632,91.28160418483,38.71216800494132,100.0,101.33039911973592,30.761242785486225,89.95804195804196
2019-05-12,7.0670306339096145,32.22160291810762,268.0307483608411,13.74194807729846,8.358416592892375,98.7997599519904,3.968474733426054,10.604105505750299,133.98073582820146,48.01496702181633,8.66788321167883,86.16390584132519,36.720197652872145,100.1,100.53015904771429,23.868155755533916,86.9090909090909
2019-05-13,7.9466181377009395,36.04854831164717,289.0948828095561,14.200663673628732,8.172505374984192,99.26985397079416,4.1199196414773605,11.045309321628002,138.43360176851414,50.29807204464739,8.673965936739659,87.61987794245859,37.67757875231625,100.0,100.1300390117035,24.934088488194053,90.62937062937063
2019-05-14,7.987058942472955,36.85099096611288,292.99118245534703,16.55475307437049,10.392057670418616,99.5999199839968,4.6159789831556175,12.24439197831734,144.40233696510342,52.834855403348556,8.686131386861312,99.21534437663469,42.20197652872144,99.91,100.03000900270081,27.649942634495233,113.98601398601397
2019-05-15,9.041889933609678,37.79164567472003,304.1902178008893,18.36423970329885,10.694321487289743,101.02020404080815,4.974501622624015,14.00920724182815,161.40849518395706,59.84271943176053,9.7992700729927,123.88840453356582,47.853613341568874,100.2,99.68990697209162,,128.08391608391608
2019-05-16,8.873386580392948,36.361407204666975,300.21101816263473,17.109115752488776,11.683318578474768,101.92038407681537,4.7736053160253435,14.907955755653099,150.9395231327965,55.23211567732116,8.600973236009732,120.66259808195292,43.88511426806671,100.1,100.1300390117035,33.67366662683912,117.2027972027972
2019-05-17,8.711623361304891,34.04255712156888,277.23264752430475,16.250243997657623,11.330466675098014,101.32026405281056,4.450625869262865,13.791140988003539,142.01800094741827,52.45433789954337,8.229927007299269,115.25719267654753,41.93946880790612,100.2,100.1300390117035,31.174265193324285,109.14685314685315
2019-05-18,9.732753681798268,33.5536198582045,276.81061119903535,15.293773179777476,11.909700265587455,100.22004400880175,4.622160407974038,13.187655308814497,136.87036159797884,50.551750380517504,8.169099756690997,114.64690496948562,41.0284126003706,100.1,100.02000600180054,29.896908167676116,104.02797202797203
